ID,Customer_ID,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
865,5018,7,35,Scientist,124411.55,9050.74,5,8,33,6,50,9,22.3,4,Standard,4353.83,43.59,10 Years and 6 Months,No,58.11,1202.6,High_spent_Small_value_payments,951.95,Poor
866,2970,8,56,Lawyer,61778.59,4870.24,7,3,2,1,49,15,17.72,9,Good,3895.63,48.93,20 Years and 5 Months,No,33.61,697.65,Low_spent_Medium_value_payments,65.25,Poor
867,9389,8,33,Manager,16057.07,11224.44,6,1,16,5,6,5,7.84,3,Standard,4159.69,21.42,27 Years and 0 Months,Yes,247.23,738.01,Low_spent_Medium_value_payments,1093.47,Poor
868,6765,3,33,Writer,169061.37,9165.79,2,1,9,3,31,2,-4.5,12,Bad,3440.74,44.27,5 Years and 10 Months,No,1375.39,1070.5,Low_spent_Small_value_payments,213.19,Poor
869,2202,6,64,Doctor,109640.46,980.73,1,8,5,7,46,19,21.73,9,Good,1745.17,41.57,15 Years and 0 Months,NM,326.0,583.33,Low_spent_Small_value_payments,400.02,Poor
870,9135,4,55,Teacher,60684.31,13603.35,1,8,10,7,13,14,11.71,1,Bad,1219.62,31.92,27 Years and 3 Months,Yes,1051.7,1132.11,Low_spent_Large_value_payments,517.92,Poor
871,6567,3,58,Entrepreneur,35352.97,8548.14,4,2,30,0,9,4,-2.44,12,Bad,1361.56,39.02,17 Years and 1 Months,NM,1469.85,1235.82,Low_spent_Medium_value_payments,571.58,Poor
872,8667,5,24,Manager,151018.94,13134.51,2,4,7,7,46,5,-0.64,7,Bad,2834.93,24.76,0 Years and 6 Months,NM,1405.91,1456.96,High_spent_Medium_value_payments,259.39,Poor
873,6742,3,31,Developer,152208.43,13334.86,6,4,29,6,20,24,16.99,2,Bad,4398.27,41.6,15 Years and 10 Months,No,600.44,131.58,High_spent_Small_value_payments,733.22,Poor
874,6788,5,60,Teacher,148466.35,7118.53,9,1,2,0,39,24,14.12,14,Standard,2245.41,37.44,17 Years and 6 Months,Yes,1021.66,133.52,Low_spent_Small_value_payments,1342.15,Poor
875,6408,8,65,Writer,119664.06,8008.77,8,1,20,2,15,21,3.42,12,Good,2994.25,22.6,17 Years and 6 Months,No,1138.95,1845.02,High_spent_Large_value_payments,688.09,Standard
876,9669,7,42,Writer,72222.62,6703.71,4,9,4,4,47,11,-0.1,0,Standard,3669.0,46.05,28 Years and 3 Months,No,824.28,1489.01,High_spent_Large_value_payments,41.78,Poor
877,1922,3,49,Engineer,61691.95,7182.0,2,0,28,2,23,0,25.97,10,Bad,4276.33,23.85,24 Years and 0 Months,NM,784.54,684.02,Low_spent_Medium_value_payments,545.1,Poor
878,1419,5,55,Mechanic,11454.31,13511.09,1,1,8,2,42,21,-0.28,9,Bad,3242.42,33.15,18 Years and 4 Months,NM,335.25,49.44,High_spent_Small_value_payments,604.71,Poor
879,3204,3,39,Developer,151713.28,11991.64,7,6,2,0,13,9,-2.0,6,Bad,3146.53,23.94,6 Years and 6 Months,No,1013.86,1218.75,High_spent_Small_value_payments,425.02,Poor
880,2120,7,33,Lawyer,24863.56,,3,0,28,7,48,2,16.7,14,Bad,4937.96,39.38,5 Years and 4 Months,NM,440.71,498.05,Low_spent_Large_value_payments,443.96,Poor
881,1950,8,69,Engineer,117228.35,9466.37,6,0,11,8,-4,20,3.84,7,Good,4312.08,42.14,12 Years and 11 Months,No,462.91,116.14,Low_spent_Medium_value_payments,298.39,Good
882,3336,3,46,Scientist,95692.74,14941.87,5,8,9,4,26,4,17.98,6,Good,3667.09,48.42,4 Years and 3 Months,Yes,398.56,1510.12,High_spent_Large_value_payments,1435.01,Standard
883,6373,2,33,Doctor,99537.19,9256.82,5,1,1,0,56,14,12.12,3,Good,4159.71,27.58,24 Years and 7 Months,NM,98.74,1953.34,High_spent_Large_value_payments,794.17,Poor
884,3243,5,29,Developer,167541.18,11959.38,2,3,27,0,1,3,2.39,7,Bad,4999.48,30.99,14 Years and 11 Months,NM,1265.48,1494.31,Low_spent_Large_value_payments,805.14,Standard
885,3645,7,34,Lawyer,15374.55,11720.67,9,2,3,8,16,18,-2.56,9,Bad,2528.6,31.6,24 Years and 6 Months,No,1294.6,224.22,Low_spent_Small_value_payments,638.41,Poor
886,5612,5,54,Scientist,141476.68,5774.51,4,3,9,0,23,16,-2.53,3,Good,3527.67,22.91,10 Years and 10 Months,No,1085.63,735.48,Low_spent_Large_value_payments,925.38,Standard
887,2865,5,44,Architect,18848.91,6080.26,1,6,28,8,-3,22,15.51,14,Good,4067.06,44.24,4 Years and 10 Months,NM,1391.61,496.44,High_spent_Medium_value_payments,634.9,Poor
888,7028,1,42,Mechanic,16486.11,11081.89,2,9,21,2,16,7,21.54,11,Good,2220.95,22.48,9 Years and 1 Months,Yes,947.0,748.04,High_spent_Small_value_payments,1033.45,Poor
889,8326,7,30,Mechanic,83069.01,7899.77,9,1,28,2,47,4,19.14,4,Standard,4774.69,30.16,19 Years and 5 Months,NM,959.45,1115.13,High_spent_Large_value_payments,132.32,Poor
890,7371,3,25,Mechanic,20722.78,8902.1,7,1,24,3,51,23,15.75,7,Bad,1911.09,25.71,7 Years and 10 Months,No,1331.52,1269.7,High_spent_Medium_value_payments,44.52,Poor
891,7359,5,22,Engineer,144154.47,10923.26,2,8,18,4,4,3,2.38,12,Good,1215.36,39.93,20 Years and 8 Months,Yes,312.81,616.39,High_spent_Large_value_payments,843.64,Good
892,8863,6,29,Accountant,100025.73,11841.57,7,5,9,5,34,23,25.16,1,Good,3385.46,47.17,19 Years and 5 Months,Yes,653.2,1348.51,High_spent_Large_value_payments,1101.14,Standard
893,4228,1,58,Entrepreneur,14936.59,4655.54,4,6,26,5,14,18,17.01,12,Bad,403.74,42.39,3 Years and 5 Months,Yes,1056.21,1368.66,Low_spent_Medium_value_payments,1003.52,Poor
894,4719,2,20,Entrepreneur,16885.12,2884.47,2,4,24,8,5,23,19.3,9,Standard,633.21,43.24,25 Years and 2 Months,No,402.99,1986.16,High_spent_Large_value_payments,597.97,Poor
895,3371,5,52,Manager,114153.65,4943.48,4,4,6,0,2,21,2.83,14,Bad,4852.41,22.36,26 Years and 7 Months,NM,342.94,962.17,High_spent_Small_value_payments,4.83,Poor
896,3891,8,50,Writer,147039.01,8007.04,5,3,12,8,30,8,4.15,7,Good,1408.25,42.17,29 Years and 3 Months,NM,1347.41,657.49,High_spent_Large_value_payments,181.21,Standard
897,4756,5,39,Doctor,84425.92,5658.41,4,7,9,3,19,12,26.76,14,Good,165.74,21.88,6 Years and 9 Months,Yes,1494.01,1715.71,High_spent_Large_value_payments,588.05,Standard
898,5225,1,67,Writer,104278.71,8870.75,3,6,10,6,33,20,11.66,4,Standard,2373.22,34.53,23 Years and 8 Months,NM,579.61,336.37,High_spent_Large_value_payments,996.53,Poor
899,1094,3,61,Accountant,145971.01,1559.21,6,9,3,5,56,16,14.38,4,Standard,4336.72,40.76,1 Years and 2 Months,No,354.91,893.71,Low_spent_Medium_value_payments,468.07,Poor
900,3674,6,26,Architect,113786.05,8038.46,1,1,29,8,15,7,-1.12,6,Bad,1666.58,27.64,8 Years and 6 Months,NM,606.69,1253.08,Low_spent_Medium_value_payments,797.4,Standard
901,7898,8,58,Architect,48209.24,6025.39,8,1,7,1,13,18,8.81,3,Good,2096.62,40.48,6 Years and 3 Months,No,455.78,284.97,High_spent_Small_value_payments,263.29,Standard
902,1793,2,35,Architect,114218.84,8392.27,5,5,26,1,19,10,26.05,2,Standard,784.24,46.42,14 Years and 0 Months,Yes,1232.64,109.19,High_spent_Small_value_payments,254.35,Standard
903,3116,8,67,Lawyer,116807.51,6799.97,8,0,8,6,-1,20,26.51,12,Good,1730.46,46.34,11 Years and 7 Months,Yes,1351.44,794.32,High_spent_Medium_value_payments,1114.16,Standard
904,6779,5,46,Scientist,134798.19,4836.01,4,6,13,8,6,13,20.56,5,Standard,4827.07,25.76,25 Years and 8 Months,No,586.38,699.78,High_spent_Medium_value_payments,657.59,Poor
905,7166,3,56,Scientist,115548.61,,4,7,19,4,19,17,14.1,13,Standard,4386.06,28.24,28 Years and 10 Months,Yes,899.36,1489.97,High_spent_Small_value_payments,1423.55,Poor
906,1814,7,44,Architect,174771.16,3423.66,5,9,22,6,-1,22,27.58,5,Good,3699.25,39.98,3 Years and 0 Months,NM,118.15,1066.28,High_spent_Medium_value_payments,316.95,Good
907,1345,6,53,Doctor,43539.01,10475.39,5,7,16,7,21,4,25.51,12,Good,3931.09,45.24,8 Years and 4 Months,NM,693.28,45.39,Low_spent_Large_value_payments,671.64,Poor
908,9554,7,62,Engineer,171685.42,13929.95,6,2,15,7,-2,22,24.62,9,Bad,3346.74,33.66,29 Years and 5 Months,NM,10.26,1838.24,Low_spent_Medium_value_payments,282.43,Poor
909,3443,6,34,Doctor,101517.71,8449.11,5,6,2,3,39,11,25.86,11,Bad,589.76,47.67,17 Years and 4 Months,No,1006.64,1721.69,High_spent_Small_value_payments,383.93,Poor
910,8783,2,51,Doctor,124232.54,13245.0,5,0,21,6,41,15,10.86,5,Bad,587.23,37.24,16 Years and 2 Months,NM,264.03,149.49,Low_spent_Medium_value_payments,960.09,Poor
911,1984,4,63,Scientist,26908.47,2572.89,8,2,30,0,22,15,13.39,6,Good,2685.93,27.86,16 Years and 0 Months,Yes,1317.06,509.81,Low_spent_Small_value_payments,1364.45,Standard
912,8790,6,20,Mechanic,74697.91,7811.8,6,5,7,3,29,13,9.84,3,Standard,2977.25,20.6,24 Years and 5 Months,NM,945.04,1247.65,Low_spent_Small_value_payments,192.64,Poor
913,1827,4,22,Doctor,140794.45,7289.76,2,8,31,4,10,6,20.9,2,Bad,4859.11,44.22,12 Years and 7 Months,NM,1392.2,360.86,Low_spent_Small_value_payments,194.38,Poor
914,4531,7,31,Doctor,130174.87,915.29,4,4,4,6,6,20,15.72,2,Good,2255.88,22.78,14 Years and 4 Months,No,1407.25,1947.64,High_spent_Small_value_payments,1428.7,Standard
915,8147,6,20,Writer,16823.7,7094.25,4,4,34,5,37,20,-2.56,2,Bad,4587.39,22.35,27 Years and 11 Months,Yes,253.75,841.41,High_spent_Medium_value_payments,1104.41,Poor
916,5451,2,40,Mechanic,102921.02,6040.22,5,8,1,3,22,8,-0.22,14,Bad,4951.68,43.31,13 Years and 11 Months,NM,769.75,1409.13,High_spent_Large_value_payments,469.24,Poor
917,4876,1,56,Scientist,25007.29,10311.14,6,8,10,2,13,2,1.73,12,Bad,4222.51,20.95,24 Years and 11 Months,Yes,293.19,1022.44,Low_spent_Large_value_payments,610.4,Poor
918,6959,2,47,Engineer,179295.59,14124.28,5,5,30,5,49,13,18.47,1,Standard,1994.9,45.28,3 Years and 9 Months,No,679.71,616.63,Low_spent_Medium_value_payments,1183.35,Standard
919,1126,2,67,Entrepreneur,162540.42,2018.23,6,4,32,4,30,23,-1.16,5,Good,3767.19,37.96,7 Years and 5 Months,No,675.14,1393.86,High_spent_Medium_value_payments,1048.23,Standard
920,4177,1,62,Manager,13583.71,5450.16,8,9,3,2,56,0,13.93,0,Standard,2727.31,39.1,28 Years and 11 Months,NM,1103.62,950.76,Low_spent_Large_value_payments,914.27,Poor
921,9795,1,40,Scientist,155970.43,7105.72,4,1,10,3,33,13,24.43,5,Bad,994.08,48.14,28 Years and 10 Months,NM,1464.18,1271.6,Low_spent_Medium_value_payments,1297.08,Standard
922,7024,3,44,Scientist,166303.03,7263.63,3,7,9,1,35,19,28.16,7,Bad,648.51,46.0,29 Years and 9 Months,Yes,943.45,786.16,High_spent_Small_value_payments,468.61,Poor
923,6109,6,27,Doctor,70103.2,11802.3,9,7,17,8,54,17,9.99,5,Standard,350.41,22.28,26 Years and 4 Months,NM,1224.05,1994.7,Low_spent_Large_value_payments,316.88,Poor
924,5146,7,42,Writer,132315.28,7096.22,3,6,3,6,53,2,13.67,1,Bad,1632.17,45.59,4 Years and 2 Months,No,605.49,413.21,Low_spent_Large_value_payments,614.68,Poor
925,8196,3,30,Accountant,85157.64,1185.69,8,7,27,2,34,5,24.1,6,Bad,3443.8,40.01,19 Years and 9 Months,No,109.23,366.22,Low_spent_Medium_value_payments,11.2,Poor
926,4368,1,33,Architect,121389.52,10883.48,5,2,4,7,13,3,27.75,11,Standard,4569.28,29.5,4 Years and 8 Months,No,772.01,18.87,Low_spent_Large_value_payments,760.93,Standard
927,4797,4,58,Teacher,67853.96,13364.58,9,2,4,7,49,0,8.65,2,Good,1602.19,45.6,25 Years and 2 Months,No,1355.9,1741.08,Low_spent_Small_value_payments,547.85,Good
928,2792,7,51,Developer,64835.07,8097.45,3,1,32,0,40,20,7.36,8,Bad,2655.11,20.7,4 Years and 10 Months,No,360.39,314.26,Low_spent_Small_value_payments,197.9,Poor
929,6732,4,54,Writer,82153.76,,8,0,11,4,-2,2,10.78,11,Bad,2344.06,45.13,24 Years and 0 Months,NM,394.29,493.24,High_spent_Small_value_payments,1313.23,Standard
930,4476,2,39,Accountant,34746.52,3113.7,7,2,6,4,56,17,3.88,10,Good,543.82,38.61,20 Years and 3 Months,Yes,157.18,412.71,Low_spent_Large_value_payments,291.62,Poor
931,4417,5,34,Doctor,151293.62,3933.17,7,2,32,2,19,19,25.09,7,Standard,3801.39,27.84,16 Years and 0 Months,NM,1495.23,1958.48,High_spent_Medium_value_payments,1058.95,Standard
932,2645,2,40,Doctor,69278.64,4139.42,9,6,23,1,57,19,6.14,5,Standard,2596.86,20.18,22 Years and 11 Months,NM,622.1,1706.11,High_spent_Large_value_payments,1058.58,Poor
933,4030,2,53,Entrepreneur,78025.42,6916.54,8,9,26,0,7,2,10.73,0,Bad,4586.54,35.64,5 Years and 0 Months,Yes,448.31,1498.2,High_spent_Small_value_payments,63.89,Poor
934,3872,5,66,Engineer,161989.28,13979.66,3,8,34,3,-2,20,6.2,1,Bad,4177.25,32.67,19 Years and 6 Months,NM,1390.16,776.22,Low_spent_Medium_value_payments,641.46,Poor
935,4072,6,26,Accountant,94426.05,8209.34,6,0,11,1,-4,20,-0.84,13,Standard,1391.37,45.88,10 Years and 5 Months,Yes,1216.86,13.52,High_spent_Medium_value_payments,714.56,Standard
936,2854,1,69,Lawyer,102523.16,3527.79,6,7,21,4,24,15,16.23,11,Bad,1563.1,43.64,9 Years and 1 Months,No,1315.45,1935.7,High_spent_Small_value_payments,1226.28,Poor
937,5021,4,19,Entrepreneur,172604.68,4578.45,5,0,24,1,-2,23,15.57,12,Standard,2684.93,37.69,26 Years and 8 Months,No,1425.62,406.62,High_spent_Large_value_payments,936.66,Standard
938,5662,2,49,Architect,160743.49,6253.01,3,2,15,0,42,6,5.32,7,Standard,625.73,24.53,9 Years and 2 Months,No,1285.18,131.53,Low_spent_Medium_value_payments,94.98,Standard
939,7514,5,67,Teacher,38809.34,9650.28,9,3,3,8,37,8,-3.9,5,Standard,1255.6,41.78,1 Years and 0 Months,No,1478.48,760.57,High_spent_Large_value_payments,673.16,Standard
940,6031,3,39,Engineer,90446.56,7048.47,7,7,2,1,39,22,27.79,0,Bad,4105.46,37.81,13 Years and 11 Months,No,959.02,557.41,High_spent_Small_value_payments,451.28,Poor
941,3708,2,60,Writer,175120.36,6372.72,4,0,7,3,7,1,7.44,8,Standard,765.02,20.68,14 Years and 2 Months,Yes,361.34,1888.12,Low_spent_Medium_value_payments,256.42,Good
942,8112,4,30,Developer,73302.27,8819.15,6,1,5,2,41,2,13.86,13,Good,2731.21,42.85,21 Years and 9 Months,NM,250.7,54.55,Low_spent_Small_value_payments,414.06,Standard
943,9393,1,25,Developer,73167.43,4234.06,5,4,29,0,22,21,0.03,7,Good,1969.83,44.95,16 Years and 1 Months,Yes,903.4,1957.69,High_spent_Medium_value_payments,1260.33,Standard
944,4507,2,18,Writer,43155.14,1920.43,1,5,32,7,31,0,3.79,13,Standard,1004.65,43.23,8 Years and 0 Months,Yes,538.32,1173.43,High_spent_Large_value_payments,930.0,Standard
945,7456,2,34,Accountant,29434.93,1146.68,2,4,30,1,22,23,10.23,1,Good,4848.87,25.29,0 Years and 8 Months,Yes,196.86,599.65,Low_spent_Small_value_payments,653.14,Poor
946,5212,6,29,Architect,135851.81,4367.88,1,2,8,7,21,22,14.68,9,Standard,4125.62,35.08,18 Years and 5 Months,Yes,1195.9,1736.24,High_spent_Medium_value_payments,1080.73,Poor
947,8970,8,21,Architect,140905.18,2100.61,9,9,32,0,24,5,24.89,11,Bad,1333.42,35.82,27 Years and 2 Months,Yes,524.68,834.18,Low_spent_Large_value_payments,1452.33,Standard
948,9766,5,30,Writer,174732.2,5576.04,9,6,2,5,0,20,5.16,4,Bad,3926.41,48.03,17 Years and 10 Months,No,667.75,1065.17,High_spent_Medium_value_payments,1390.75,Poor
949,1536,3,48,Lawyer,141481.1,11775.66,5,0,10,3,3,14,25.51,2,Bad,32.09,47.77,2 Years and 9 Months,NM,917.68,285.37,High_spent_Medium_value_payments,145.28,Standard
950,2625,3,58,Developer,51369.92,10971.38,8,1,3,2,0,4,11.05,13,Standard,1387.83,21.87,3 Years and 10 Months,No,602.99,1760.63,Low_spent_Small_value_payments,498.42,Standard
951,8973,7,24,Doctor,16819.82,9475.17,4,8,23,0,23,12,10.14,0,Standard,539.99,49.98,16 Years and 2 Months,Yes,1299.4,1756.58,Low_spent_Small_value_payments,469.69,Poor
952,9577,1,40,Architect,177524.36,12905.5,1,3,34,0,47,7,8.87,6,Good,2120.41,43.6,22 Years and 1 Months,NM,1473.63,1503.32,High_spent_Small_value_payments,830.77,Standard
953,9070,7,41,Accountant,67876.62,4805.36,4,7,18,6,-1,23,26.02,8,Good,3189.56,31.27,22 Years and 3 Months,Yes,577.91,1452.01,High_spent_Large_value_payments,135.62,Poor
954,9666,4,22,Writer,63035.16,13367.76,7,8,33,5,14,12,3.79,11,Bad,856.55,42.3,22 Years and 10 Months,No,267.56,400.47,High_spent_Large_value_payments,1382.58,Standard
955,9609,1,22,Doctor,164012.39,6469.2,2,6,33,2,6,18,25.01,10,Standard,1195.37,31.3,2 Years and 6 Months,No,417.19,885.36,Low_spent_Large_value_payments,1173.79,Standard
956,7490,2,34,Mechanic,109466.98,6492.69,2,0,17,1,2,8,-1.88,6,Good,1963.52,48.09,25 Years and 6 Months,Yes,1010.94,183.82,Low_spent_Small_value_payments,184.15,Standard
957,4600,8,47,Developer,46528.1,6555.99,6,4,6,2,52,2,28.44,2,Bad,3153.88,31.34,18 Years and 5 Months,NM,123.41,1182.98,High_spent_Small_value_payments,381.4,Poor
958,7783,2,26,Scientist,161146.36,2192.94,9,5,13,7,43,13,12.61,5,Standard,1553.63,42.98,24 Years and 10 Months,Yes,1011.92,422.29,Low_spent_Small_value_payments,214.6,Standard
959,5971,3,23,Doctor,178871.35,14651.97,3,7,21,6,58,23,29.96,2,Good,3007.51,24.66,29 Years and 6 Months,NM,791.49,597.06,High_spent_Medium_value_payments,716.48,Standard
960,2205,4,42,Architect,24735.36,2766.8,7,9,31,6,44,6,16.28,3,Good,1746.25,45.57,20 Years and 10 Months,Yes,68.03,1631.27,High_spent_Medium_value_payments,1335.18,Standard
961,2990,5,36,Scientist,156582.78,5640.58,9,7,21,4,33,12,-0.88,14,Good,1289.31,38.61,0 Years and 7 Months,NM,616.07,1970.23,High_spent_Small_value_payments,966.94,Standard
962,6299,4,33,Architect,76387.67,5334.06,9,8,33,2,34,8,-2.87,0,Good,4275.25,44.23,3 Years and 10 Months,Yes,345.86,759.54,Low_spent_Large_value_payments,908.29,Standard
963,4572,2,38,Accountant,99092.32,1860.45,4,8,28,0,25,10,1.77,1,Bad,1914.87,32.54,17 Years and 8 Months,No,195.29,1588.68,High_spent_Medium_value_payments,111.74,Poor
964,6975,5,19,Manager,165518.72,2962.09,2,3,6,0,-3,8,9.74,0,Bad,4591.87,30.39,2 Years and 5 Months,Yes,1411.35,264.0,High_spent_Medium_value_payments,1359.44,Poor
965,7320,4,27,Entrepreneur,175474.46,,1,5,8,5,24,10,21.15,9,Good,1527.87,35.98,2 Years and 6 Months,NM,436.55,1057.76,High_spent_Large_value_payments,421.13,Good
966,5380,8,33,Doctor,54567.86,4952.14,6,2,13,3,23,13,-4.97,1,Standard,2714.36,31.65,17 Years and 3 Months,NM,741.09,1102.44,Low_spent_Large_value_payments,1350.2,Poor
967,5757,8,54,Scientist,46184.63,13106.53,5,0,34,6,50,14,4.01,3,Standard,267.98,35.42,12 Years and 10 Months,No,918.07,1776.43,High_spent_Large_value_payments,681.04,Poor
968,3713,4,32,Accountant,23687.81,5620.08,6,5,22,0,57,16,15.56,5,Standard,3401.37,32.92,9 Years and 8 Months,NM,943.44,482.79,High_spent_Small_value_payments,793.17,Poor
969,6588,5,30,Architect,105505.63,2556.42,7,0,1,5,24,0,5.43,10,Bad,3977.36,25.9,10 Years and 7 Months,NM,572.1,128.42,Low_spent_Large_value_payments,907.5,Poor
970,1966,2,30,Doctor,12312.75,9968.85,9,8,13,6,47,2,7.49,13,Standard,4857.07,49.3,13 Years and 7 Months,NM,404.28,699.75,High_spent_Large_value_payments,432.76,Poor
971,5944,4,49,Accountant,80022.71,14951.73,6,5,1,0,40,22,5.53,11,Standard,4183.06,20.48,7 Years and 6 Months,No,847.34,1492.41,High_spent_Large_value_payments,1253.33,Poor
972,4432,5,62,Developer,22475.28,4099.0,6,0,10,1,3,2,28.36,7,Standard,1562.6,47.77,29 Years and 5 Months,Yes,1192.01,91.99,Low_spent_Large_value_payments,1437.52,Standard
973,1688,6,64,Architect,78888.38,4769.91,3,2,5,8,1,2,-2.7,13,Standard,2783.01,44.82,23 Years and 6 Months,No,1342.49,292.21,High_spent_Medium_value_payments,425.25,Standard
974,5243,8,63,Manager,16788.47,14600.23,8,0,20,8,57,3,26.76,13,Bad,2959.37,32.63,0 Years and 5 Months,No,887.23,90.75,Low_spent_Medium_value_payments,0.21,Poor
975,4701,6,25,Manager,151986.93,3338.62,9,1,13,5,41,23,6.31,9,Standard,283.93,29.66,23 Years and 4 Months,Yes,793.2,992.9,Low_spent_Small_value_payments,788.42,Standard
976,9533,2,60,Teacher,45655.63,8059.24,1,5,10,3,38,16,3.63,8,Good,363.28,24.94,5 Years and 1 Months,NM,1448.87,1649.98,Low_spent_Large_value_payments,889.27,Standard
977,6182,5,35,Entrepreneur,65812.48,4203.06,6,6,3,6,43,19,25.91,14,Bad,1629.03,23.99,14 Years and 11 Months,Yes,304.61,533.0,Low_spent_Medium_value_payments,95.24,Poor
978,7704,6,53,Engineer,157908.16,14039.4,7,0,34,4,56,3,5.05,9,Standard,3722.12,36.53,10 Years and 1 Months,No,25.23,62.86,High_spent_Large_value_payments,1009.34,Poor
979,5422,5,43,Entrepreneur,136865.23,14737.6,8,9,34,2,53,12,29.56,6,Good,1427.67,23.16,1 Years and 11 Months,Yes,738.78,352.97,High_spent_Small_value_payments,438.1,Standard
980,2759,4,27,Accountant,47236.52,12368.71,8,4,30,3,7,23,14.18,3,Bad,4370.63,34.29,21 Years and 4 Months,No,86.89,167.48,High_spent_Medium_value_payments,1438.0,Poor
981,3482,2,48,Engineer,22222.9,5269.93,7,5,4,1,24,6,11.67,14,Good,3224.95,44.44,5 Years and 5 Months,Yes,88.79,1106.92,High_spent_Large_value_payments,1172.12,Poor
982,9058,6,50,Teacher,131664.54,6529.52,8,3,34,5,37,3,29.18,13,Standard,2340.69,42.71,11 Years and 3 Months,No,49.4,1000.27,Low_spent_Large_value_payments,108.87,Standard
983,1951,7,46,Lawyer,76419.43,4240.74,9,5,32,2,45,7,2.94,13,Standard,2702.79,23.98,6 Years and 11 Months,NM,927.48,490.1,Low_spent_Medium_value_payments,1431.55,Poor
984,9914,4,22,Doctor,140233.6,13448.76,7,4,21,6,2,10,26.81,14,Standard,1657.15,48.83,29 Years and 8 Months,Yes,938.69,1684.52,High_spent_Large_value_payments,340.84,Standard
985,3079,8,30,Developer,85700.11,13786.73,3,6,24,3,31,18,15.7,6,Good,4869.58,28.59,6 Years and 5 Months,Yes,383.52,821.67,High_spent_Medium_value_payments,1197.49,Poor
986,3717,7,18,Architect,68820.41,6747.96,9,3,9,7,58,6,21.42,0,Bad,879.78,41.17,26 Years and 11 Months,Yes,674.71,1938.15,High_spent_Small_value_payments,964.92,Poor
987,5524,7,40,Writer,86704.92,10122.77,1,0,24,0,33,8,15.37,10,Good,4301.98,29.01,2 Years and 5 Months,NM,628.27,466.29,Low_spent_Large_value_payments,804.45,Poor
988,9477,1,57,Engineer,137255.03,3150.86,8,1,25,8,2,21,16.65,11,Good,3390.75,38.52,23 Years and 7 Months,Yes,739.42,1245.1,Low_spent_Large_value_payments,1399.0,Standard
989,8311,1,20,Engineer,163377.45,6976.09,6,5,8,2,56,3,0.42,13,Good,3557.81,37.17,3 Years and 4 Months,Yes,299.27,1591.02,High_spent_Large_value_payments,908.81,Standard
990,8186,2,20,Accountant,18460.42,9767.29,3,9,29,2,33,3,0.31,14,Standard,4179.05,25.35,19 Years and 1 Months,Yes,1219.11,378.16,High_spent_Medium_value_payments,1288.09,Poor
991,3065,6,24,Doctor,99098.96,6272.72,9,1,25,4,8,0,8.9,13,Good,681.12,39.58,10 Years and 4 Months,No,432.27,1586.52,Low_spent_Large_value_payments,1241.55,Good
992,1768,6,53,Accountant,15582.02,5877.91,6,4,28,0,46,5,7.12,12,Good,3475.8,29.78,16 Years and 1 Months,No,490.08,1768.58,Low_spent_Large_value_payments,1008.26,Poor
993,6490,6,52,Manager,89629.62,814.19,7,3,19,2,51,2,19.92,13,Good,3881.35,38.33,22 Years and 4 Months,Yes,976.01,1335.45,High_spent_Large_value_payments,735.55,Poor
994,7645,5,32,Developer,160498.08,12220.97,2,6,32,3,15,2,20.3,9,Bad,4923.07,36.24,25 Years and 7 Months,NM,1472.31,1791.86,Low_spent_Medium_value_payments,147.23,Poor
995,6083,4,57,Engineer,71470.35,13428.59,1,3,28,1,17,0,14.73,10,Good,3737.79,45.28,5 Years and 7 Months,No,306.61,784.94,Low_spent_Small_value_payments,230.99,Standard
996,6232,6,20,Doctor,168516.57,14566.38,1,6,8,5,-2,6,9.07,10,Good,4758.77,26.41,26 Years and 1 Months,NM,536.83,803.52,High_spent_Medium_value_payments,799.21,Standard
